Date,ProductName,ProductCategory,ProductSubCategory,ProductPrice,CustomerName,CustomerEmail,CustomerAddress,CustomerPhone,CustomerSegment,SupplierName,SupplierLocation,SupplierContact,ShipperName,ShippingMethod,QuantitySold,TotalAmount,DiscountAmount,NetAmount,StockReceived,StockSold,StockOnHand
2022-09-10,Wanda,InvalidCategory,Educational,26861.0,Shelby Villarreal,nbrown@example.net,"Unit 5332 Box 3728, DPO AE 56290",421.896.5878,Silver,Brown-Miller,Seanfort,(502)758-2166,LLC,Air,85,22831.850000000002,7.55,22824.300000000003,326,278,48
03-27-2022,Anthony,Books,Academic,99999.99,Tamara Lee DDS,promero@example.org,"212 Amber Crossroad, North Cynthia, KY 95358",719.735.6750x82821,Silver,Peck Group,West Lindafurt,+1-838-976-6137,Ltd,Air,39,27042.21,117.14,26925.07,250,217,33
2022-05-11,Angela,Toys,Action Figures,386.57,Amy Charles,belldarrell@example.org,"1297 Werner Drive, West Heatherchester, ND 91615",001-658-999-0670x5234,Silver,King-Rodriguez,South Lindatown,7724600682,and Sons,Air,66,25513.62,93.9,25419.719999999998,159,18,141
2023-02-15,Anthony,Books,Academic,693.39,Amber Klein,emilypena@example.com,"298 Sampson Landing, North Carriehaven, NJ 65208",001-219-419-2398x1947,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Ltd,Sea,38,26348.82,41.58,26307.239999999998,299,109,190
2023-06-28,Elizabeth,Clothing,Shirt,99999.99,Martin Cummings,jtaylor@example.org,"47359 Jackson Stravenue Suite 445, New Shelley, IN 11191",(753)210-2011x25926,Gold,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,LLC,Air,55,46210.450000000004,64.35,46146.100000000006,414,20,394
2021-10-03,Michael,Toys,Dolls,46.23,Heidi Pena,jeremiahrussell@example.com,"892 Sanchez Cove Apt. 236, Coffeyshire, VI 62566",548.979.2077x890,Gold,Higgins and Sons,West Johnbury,230-568-4141,and Sons,Ground,56,2588.8799999999997,11.44,2577.4399999999996,211,15,196
2023-03-07,Justin,Electronics,Headphones,660.05,Mr. John Schmitt,melissaboyd@example.net,"6005 Davis Roads Suite 713, Steventon, NC 73037",001-321-558-9135x823,Silver,Peck Group,West Lindafurt,+1-838-976-6137,and Sons,Sea,79,52143.95,192.37,51951.579999999994,385,33,352
2022-10-23,Elizabeth,Clothing,Shirt,840.19,Frank Riggs,krystal97@example.com,"27771 Hansen Island Apt. 743, Reedstad, KY 77001",(379)778-5413x885,Silver,Higgins and Sons,West Johnbury,230-568-4141,Group,Air,7,5881.33,145.28,5736.05,218,182,36
2022-04-14,Shannon,Home & Garden,Gardening Tools,InvalidPrice,Patrick Hall,margaretnorman@example.com,"8574 Williamson Heights, Juliaberg, VA 10347",+1-830-437-8076,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Ltd,Air,47,3196.4700000000003,0.95,3195.5200000000004,113,95,18
08-20-2022,Cynthia,Electronics,Headphones,872.85,Eric Anderson,fgomez@example.net,"122 Benjamin Villages, Beasleyberg, SC 61759",609-220-7001,Gold,Smith PLC,Lake Candiceton,459-301-8580,Ltd,Air,51,44515.35,155.48,44359.869999999995,93,47,46
06-10-2023,NonExistentProduct,Books,Fiction,930.3,Jason Thomas,davidholmes@example.net,"5566 Jessica Shore, Mcclaintown, NV 45137",(580)375-3228x912,Silver,Higgins and Sons,West Johnbury,230-568-4141,Group,Air,30,27909.0,26.12,27882.88,103,16,87
2023-07-29,Kristine,Electronics,Headphones,228.82,Megan Reed,zgonzalez@example.com,"24669 Jefferson Mission, Zacharyside, MS 83320",001-582-954-5512x28030,Silver,White and Sons,West Scott,288-572-7043,and Sons,Air,16,3661.12,57.54,3603.58,53,17,36
2022-07-14,Nathaniel,Electronics,Camera,652.35,James Little,wstrong@example.com,"3349 Samuel Heights, South Stevenview, AK 19144",001-837-735-7457x628,Silver,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Ltd,Sea,32,20875.2,48.34,20826.86,337,128,209
2022-04-01,Pamela,Electronics,Headphones,InvalidPrice,Richard Ross,,"1153 Schneider Route Apt. 961, Josephton, NJ 08421",630-438-1277x11397,Gold,Peck Group,West Lindafurt,+1-838-976-6137,Inc,Ground,96,62506.56,148.32,62358.24,444,363,81
2023-05-30,Fred,Books,Academic,951.53,Melvin Williamson,howard19@example.org,"720 John Heights, Floresville, NJ 08530",636-574-2736,Gold,"Colon, Palmer and Welch",Antonioshire,,and Sons,Ground,98,93249.94,88.39,93161.55,143,133,10
2022-07-06,Wanda,Toys,Educational,99999.99,Terrance Lambert,zvalentine@example.org,"23088 Johnson Circle, Johnport, ND 19822",+1-672-768-9921,Silver,Peck Group,West Lindafurt,,Ltd,Air,22,5909.42,11.08,5898.34,286,73,213
2022-08-13,Kristine,Electronics,Headphones,22882.0,Jacob Wallace,ihernandez@example.org,"202 Katelyn Gateway, Port Melissa, MP 76987",842-572-1122,Silver,Lawson-Wilkins,Calderonchester,,and Sons,Sea,78,17847.96,47.81,17800.149999999998,458,400,58
2023-06-28,Angela,Toys,Action Figures,386.57,Kent Washington,johnfinley@example.com,"4964 King Mountain Apt. 217, North Michaelside, TN 42506",+1-757-507-6749,Silver,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,LLC,Ground,92,35564.44,103.32,35461.12,282,99,183
11-18-2021,Anthony,Books,Academic,693.39,Jeffrey Owens,robertkim@example.org,"9094 Brown Tunnel, New Steven, DC 80589",2515798712,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,Inc,Ground,13,9014.07,119.37,8894.699999999999,444,13,431
2023-02-24,Shawn,Electronics,Headphones,461.09,Sarah Blair,iwarren@example.org,"3053 Joshua Glen Apt. 340, South James, WV 47326",+1-864-683-5023,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Sea,72,33198.479999999996,29.59,33168.89,70,52,18
01-02-2022,Katie,Books,Non-fiction,642.11,Charlene Sanchez,parkerjessica@example.org,"6440 Butler Rapid, South David, KY 48402",391-908-4783,Silver,Campos-Murillo,Lawsontown,822-222-4939,Ltd,Air,58,37242.38,19.38,37223.0,309,3,306
2023-06-08,Michael,Toys,Dolls,46.23,Jason Mclaughlin,maldonadostephanie@example.com,"206 Savage Courts, Migueltown, HI 90764",(798)512-1951x6782,Silver,Brown-Miller,Seanfort,(502)758-2166,Inc,Ground,12,554.76,6.64,548.12,102,53,49
04-20-2023,Nathaniel,Electronics,Camera,0.01,Terri Haas,pamelasampson@example.org,"367 Clark Pine, Montoyamouth, GU 61556",001-219-520-8487x5165,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,PLC,Sea,24,15656.400000000001,67.72,15588.680000000002,346,57,289
2022-07-25,Marvin,Clothing,Shirt,InvalidPrice,Judy Lee,daniel12@example.org,"6937 Jonathon Shore, Jessicahaven, UT 72485",936.782.9937x6605,Gold,Lee-Miller,South Emilyview,+1-588-750-7646,Ltd,Ground,75,74634.75,68.5,74566.25,471,259,212
2021-11-02,Michael,Toys,Dolls,46.23,Mr. Justin Morrison,davidscott@example.com,"33182 James Via Apt. 291, South Lori, SD 35690",348.636.9994x34909,Silver,Smith PLC,Lake Candiceton,459-301-8580,and Sons,Ground,75,3467.2499999999995,9.12,3458.1299999999997,457,165,292
2022-01-02,Wanda,Toys,Educational,268.61,Robert Jefferson,tpratt@example.org,"627 Mcmillan Expressway Apt. 211, North Joshua, AS 46752",211.377.0947,Gold,Soto-Rivera,West Denise,805-650-6257x5876,and Sons,Sea,21,5640.81,13.54,5627.27,177,32,145
2021-10-10,Michael,Toys,Dolls,46.23,Mindy Bush,krista10@example.net,"3725 Pollard Drive, Danielborough, NJ 02357",5986915665,Gold,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Group,Sea,42,1941.6599999999999,1.83,1939.83,434,417,17
2023-02-17,Michael,Toys,Dolls,0.01,Richard Jones,cartergabrielle@example.org,"737 Kevin Skyway Suite 639, East Jessicamouth, KY 80158",001-421-981-5886x68257,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Ltd,Air,80,3698.3999999999996,4.7,3693.7,140,118,22
2022-04-07,Wanda,Toys,Educational,26861.0,Fred Lopez,dennis36@example.net,"154 Crawford Gardens, South Carolfort, UT 05811",+1-863-888-1893x3323,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,PLC,Ground,22,5909.42,5.22,5904.2,444,257,187
2022-04-02,Fred,Books,Academic,951.53,Brittany Carrillo,greenjoseph@example.org,"359 Devin Rapid Suite 108, Armstrongport, GU 87920",588-460-4586x940,Gold,White and Sons,West Scott,,Inc,Air,96,91346.88,23.38,91323.5,132,39,93
2022-09-08,Wanda,Toys,Educational,268.61,Joshua French,vincent04@example.com,"573 Shaffer Forges, New Chelseaview, UT 48078",383-957-8065x63582,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Inc,Sea,45,12087.45,68.87,12018.58,88,77,11
2021-11-05,Kristine,Electronics,Headphones,228.82,Zoe Barnes,michelle46@example.org,"55393 Chang Port, Williammouth, GU 55172",9643790174,Gold,White and Sons,West Scott,288-572-7043,Group,Ground,7,1601.74,41.15,1560.59,303,204,99
2022-07-18,Anthony,Books,Academic,693.39,Jennifer Woods,tracyjohnson@example.org,"70865 Sherry Parkways, North Michaelbury, SD 68353",+1-205-504-7791,Gold,King-Rodriguez,South Lindatown,7724600682,LLC,Air,54,37443.06,170.36,37272.7,476,319,157
2022-06-14,Marvin,Clothing,Shirt,995.13,Brian Flynn,jonathanstephenson@example.org,"Unit 2871 Box 2912, DPO AA 04950",6868318130,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Inc,Sea,40,39805.2,13.06,39792.14,115,46,69
2022-11-08,Justin,Electronics,Headphones,660.05,Amy Wall,marqueztyler@example.org,"702 Joshua Forest Apt. 218, Fosterberg, AR 57822",819-253-2286x45512,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,and Sons,Sea,52,34322.6,147.34,34175.26,145,95,50
2022-09-21,NonExistentProduct,Clothing,Shirt,840.19,Leah Ramirez,plopez@example.com,"34779 Chen Walks Apt. 144, North Teresa, PR 16215",+1-281-326-7947x50057,Gold,Lawson-Wilkins,Calderonchester,,and Sons,Air,4,3360.76,228.14,3132.6200000000003,148,63,85
2022-01-18,Kristine,Electronics,Headphones,228.82,Evelyn Flores,robbinsjennifer@example.net,"78203 Morgan Lane, Mcmahonland, GU 33599",001-412-278-5232x521,Bronze,Brown-Miller,Seanfort,(502)758-2166,Ltd,Sea,5,1144.1,3.73,1140.37,207,126,81
2022-03-22,Shannon,Home & Garden,Gardening Tools,68.01,Kathy Pierce PhD,garrett17@example.net,"0383 Hogan Overpass Apt. 285, New Luisland, AL 27135",+1-327-949-8062x4643,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,LLC,Air,82,5576.820000000001,14.61,5562.210000000001,352,81,271
2022-09-24,Amy,Home & Garden,Decor,36401.0,Richard Robinson,nlawrence@example.com,"131 Vaughan Plain Apt. 340, New Michellestad, NY 13260",800.970.2707,Bronze,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Group,Ground,55,20020.55,10.67,20009.88,203,127,76
2021-10-19,Marvin,InvalidCategory,Shirt,995.13,Christina Carter,torresnatalie@example.net,"4297 Hendricks Spur Suite 646, South Maryton, MH 72426",+1-948-758-6733,Silver,Campos-Murillo,Lawsontown,822-222-4939,Group,Air,36,35824.68,127.16,35697.52,228,67,161
2023-04-18,Angela,Toys,Action Figures,0.01,Brittany Hunter,troymerritt@example.net,"30635 Gabriela Tunnel, Jameschester, WV 75590",7019745639,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Inc,Sea,15,5798.55,14.5,5784.05,181,24,157
2022-02-11,Martha,Books,Fiction,43310.0,Jimmy Ware,,"96633 Bates Mews Suite 667, Andersonfort, CA 54918",+1-769-958-1757,Silver,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Inc,Ground,1,433.1,96.65,336.45000000000005,194,42,152
2022-04-14,Fred,InvalidCategory,Academic,951.53,Randy Melendez,harrisonjerry@example.com,"3412 Michael Prairie Apt. 928, Lake Scott, DC 96086",+1-651-713-1541x82562,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Group,Sea,80,76122.4,205.63,75916.76999999999,408,401,7
2022-04-09,Katie,Books,Non-fiction,64211.0,Robert Mccann,hallvirginia@example.org,"611 Angela Islands, Garciachester, MA 84842",780.934.7159,Silver,Peck Group,West Lindafurt,+1-838-976-6137,LLC,Ground,79,50726.69,130.54,50596.15,242,238,4
2022-09-23,NonExistentProduct,Electronics,Headphones,InvalidPrice,Vanessa Santiago,,"837 Wu Tunnel, Lake Timothyfurt, VA 98241",408.454.4372x4649,Silver,Higgins and Sons,West Johnbury,230-568-4141,Inc,Air,35,23101.75,67.38,23034.37,422,286,136
2021-12-18,Robert,Electronics,Mobile,847.43,David Peterson,parksluis@example.com,"4312 Kenneth Glens, Rachelstad, MO 52298",(927)803-5366x65335,Bronze,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,PLC,Air,32,27117.76,48.23,27069.53,208,173,35
2022-02-22,Pamela,Electronics,Headphones,651.11,Ashley Mitchell,walshalbert@example.net,"517 Johnson Tunnel, West Nicholas, MD 68594",(830)264-5157,Silver,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,PLC,Sea,90,58599.9,112.69,58487.21,417,382,35
2021-11-19,Michael,Toys,Dolls,46.23,Dr. Travis Lucero,ohurst@example.net,"163 Cheyenne Squares, Heatherburgh, AR 01443",+1-401-475-9191x06092,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Sea,82,3790.8599999999997,11.44,3779.4199999999996,368,318,50
2022-05-30,NonExistentProduct,Home & Garden,Furniture,0.01,Claire Collins,candacegarcia@example.org,"8658 Rachel Wall, Port Crystalland, ID 35620",001-871-699-8131x899,Silver,Soto-Rivera,West Denise,805-650-6257x5876,and Sons,Ground,73,31522.86,53.04,31469.82,130,64,66
06-08-2022,Robert,InvalidCategory,Mobile,InvalidPrice,Erica Cortez,youngdavid@example.org,"87734 Spencer Neck, New Jennaport, AK 35737",(281)233-5316x523,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,PLC,Air,33,27965.19,238.45,27726.739999999998,479,38,441
2023-04-03,Shannon,Home & Garden,Gardening Tools,68.01,Anita Costa,zjohnson@example.com,"47013 Rachel Keys, Lisaview, OR 83978",887-862-0118,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Ltd,Air,30,2040.3000000000002,7.48,2032.8200000000002,457,147,310
2023-06-01,Pamela,Electronics,Headphones,99999.99,Timothy Wagner,john96@example.com,"537 Gilmore Village Suite 887, Farrellchester, CO 78032",001-778-486-6132x88203,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Inc,Air,44,28648.84,139.88,28508.96,135,79,56
2023-01-11,Pamela,InvalidCategory,Headphones,651.11,Andrew Hall,trantammy@example.com,"5075 Miranda Plaza, Tristanstad, IA 16146",506.335.3159x66706,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,LLC,Ground,79,51437.69,156.58,51281.11,61,7,54
2022-09-04,Cynthia,Electronics,Headphones,872.85,Emma Lee,fwilliams@example.net,"850 Munoz Lodge Suite 609, Tonyatown, MN 57495",+1-563-445-0720x9276,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,LLC,Air,85,74192.25,178.45,74013.8,226,163,63
2022-01-15,Jamie,InvalidCategory,Fiction,930.3,Juan Wood,mcgeematthew@example.com,"4263 Cantu Inlet Suite 855, New Christine, NY 48203",235.488.2678,Silver,Soto-Rivera,West Denise,805-650-6257x5876,and Sons,Air,28,26048.399999999998,133.38,25915.019999999997,338,233,105
2022-05-02,Nathaniel,Electronics,Camera,652.35,Steven Humphrey,samantha60@example.com,"96393 Carey Walks, Watsonland, IA 58898",001-242-507-7610x992,Silver,Smith PLC,Lake Candiceton,,Ltd,Sea,27,17613.45,139.17,17474.280000000002,142,68,74
2023-05-07,Nathaniel,Electronics,Camera,652.35,Annette Miller,cynthia48@example.com,"63697 Mason Mountain Apt. 777, Julianshire, AL 71752",+1-686-378-6056x572,Bronze,Higgins and Sons,West Johnbury,230-568-4141,Group,Air,11,7175.85,42.62,7133.2300000000005,149,9,140
2023-08-21,Elizabeth,Clothing,Shirt,84019.0,Corey Mendoza,jonathan90@example.com,"3508 Marcus Row Apt. 880, Davidland, PW 79995",001-776-678-5479,Silver,Higgins and Sons,West Johnbury,230-568-4141,Ltd,Air,92,77297.48000000001,4.75,77292.73000000001,451,187,264
2023-03-07,Martha,Books,Fiction,99999.99,Linda Velazquez,,"43681 Stokes Route Apt. 343, North Jose, HI 46369",001-282-481-6185x025,Silver,Campos-Murillo,Lawsontown,822-222-4939,LLC,Air,47,20355.7,28.01,20327.690000000002,233,189,44
2021-10-24,Angela,InvalidCategory,Action Figures,386.57,John Mcgrath,amanda16@example.net,"78849 Andrea Fords Suite 457, Williamberg, OR 36236",+1-857-228-1760x37468,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Sea,23,8891.11,53.33,8837.78,179,9,170
2022-12-08,Cynthia,Electronics,Headphones,99999.99,Juan Willis,kingkevin@example.org,"Unit 1337 Box 9468, DPO AE 96865",(334)259-1072x906,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,PLC,Ground,35,30549.75,76.84,30472.91,181,175,6
2023-05-25,Michael,InvalidCategory,Dolls,46.23,Thomas Hayes,woodmarie@example.org,"91477 Miranda Common, East Melvin, NJ 25709",4936605279,Gold,Smith PLC,Lake Candiceton,459-301-8580,Inc,Sea,86,3975.7799999999997,0.85,3974.93,168,127,41
2022-07-05,Pamela,Electronics,Headphones,651.11,Jessica Hopkins,melissabradley@example.net,"9960 Key Forge Suite 388, Larryberg, ID 99063",+1-243-524-4093x4384,Bronze,Campos-Murillo,Lawsontown,822-222-4939,LLC,Sea,60,39066.6,60.84,39005.76,330,49,281
2022-02-05,Fred,Books,Academic,InvalidPrice,Angela Hoffman,jenniferreed@example.com,"393 Brennan Well, South Benjaminland, OH 81348",(236)359-1217x074,Gold,White and Sons,West Scott,,LLC,Ground,40,38061.2,90.19,37971.009999999995,463,30,433
2023-08-29,Elizabeth,Clothing,Shirt,840.19,Christopher Ortiz DDS,anthony12@example.net,"822 Marc Rapid, Lake Natalie, FL 71054",542.499.7791x6488,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,PLC,Sea,72,60493.68000000001,54.52,60439.16000000001,305,258,47
2023-09-28,NonExistentProduct,Home & Garden,Decor,364.01,Michael Chandler,mcosta@example.org,"28161 Lucas Fields, South Jamesburgh, PW 34646",553.767.1573x76689,Gold,King-Rodriguez,South Lindatown,7724600682,PLC,Ground,36,13104.36,8.36,13096.0,187,101,86
2023-02-24,Shawn,Electronics,Headphones,46109.0,Linda Aguilar,bullockeric@example.org,"Unit 7074 Box 5444, DPO AE 04078",3294123670,Bronze,Smith PLC,Lake Candiceton,459-301-8580,Group,Ground,26,11988.34,52.49,11935.85,224,21,203
2022-02-17,Pamela,InvalidCategory,Headphones,651.11,Ralph Fuller,jason42@example.com,"1502 George Cliffs, Kerrtown, NC 54857",(207)293-3680x38349,Gold,Higgins and Sons,West Johnbury,230-568-4141,PLC,Ground,55,35811.05,106.19,35704.86,488,34,454
2022-09-29,Justin,Electronics,Headphones,66005.0,James Davies,powerslaurie@example.com,"93337 Mayo Fort, Drakebury, ND 78428",437.218.9240,Bronze,Smith PLC,Lake Candiceton,459-301-8580,Ltd,Ground,5,3300.25,106.08,3194.17,386,117,269
2022-04-01,Katie,Books,Non-fiction,642.11,Daniel Coleman,phatfield@example.net,"759 Bethany Mountains, North James, AS 80461",(301)372-7558x4232,Gold,King-Rodriguez,South Lindatown,7724600682,Group,Sea,84,53937.24,19.75,53917.49,68,57,11
2021-11-04,Jamie,Books,Fiction,930.3,Charlotte Ferguson,nguyenscott@example.com,"60820 Carolyn Oval Apt. 543, Jenniferberg, NY 92398",001-211-925-5687x16691,Gold,"Mathis, Olson and Ryan",Herreraland,,Ltd,Air,41,38142.299999999996,218.26,37924.03999999999,230,117,113
2023-05-07,NonExistentProduct,InvalidCategory,Headphones,651.11,Stacy Bailey,davisbrenda@example.org,"1990 Washington Rest, Hannahside, MI 66325",001-944-487-6201x64469,Gold,Brown-Miller,Seanfort,(502)758-2166,Inc,Air,27,17579.97,2.53,17577.440000000002,276,105,171
02-11-2023,Michael,Toys,Dolls,46.23,Michael Jackson,ronald22@example.com,"03390 Sanders Path Suite 049, New Alicia, WA 79465",001-984-495-3161x247,Silver,Roman-Chambers,Dennischester,001-324-909-1637x2831,and Sons,Ground,6,277.38,6.87,270.51,61,12,49
2022-04-19,Anthony,Books,Academic,693.39,Greg Anderson,,"PSC 8324, Box 0677, APO AA 83232",+1-708-842-7680,Gold,Peck Group,West Lindafurt,+1-838-976-6137,Ltd,Sea,25,17334.75,164.0,17170.75,260,8,252
2023-01-11,Shannon,Home & Garden,Gardening Tools,68.01,Bryce Dixon,elizabeth14@example.net,"8353 Potter Port Suite 747, East Mary, NC 67879",(590)893-2396,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,PLC,Air,64,4352.64,14.96,4337.68,446,64,382
2022-04-07,NonExistentProduct,Electronics,Headphones,651.11,Jeffrey Williams,dcarter@example.net,"6248 Daniel Walks Suite 241, Lake Gina, IL 34756",2574642839,Silver,Higgins and Sons,West Johnbury,230-568-4141,PLC,Sea,13,8464.43,162.56,8301.87,393,275,118
2021-10-10,Robert,Electronics,Mobile,84743.0,Melissa Campbell,diazjeffery@example.org,"Unit 0698 Box 9372, DPO AA 44576",317.804.3394x9662,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,and Sons,Ground,49,41524.07,20.82,41503.25,185,106,79
2021-12-22,Katie,Books,Non-fiction,642.11,Andre Soto,vlee@example.com,"9406 Meza Mall Apt. 283, Serranofort, CO 69189",(904)563-9005x025,Silver,Peck Group,West Lindafurt,+1-838-976-6137,Ltd,Sea,70,44947.700000000004,153.75,44793.950000000004,479,199,280
2021-10-30,Tammy,Home & Garden,Furniture,43182.0,Angela Barton,angelajones@example.org,"PSC 7544, Box 9250, APO AP 73005",001-898-464-3337x7409,Gold,Brown-Miller,Seanfort,(502)758-2166,and Sons,Sea,87,37568.34,91.1,37477.24,228,155,73
2023-02-06,Jamie,Books,Fiction,930.3,Elijah Blair,,"PSC 9837, Box 5949, APO AA 32579",981-988-2129,Bronze,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,PLC,Sea,69,64190.7,107.72,64082.979999999996,211,56,155
2022-05-13,NonExistentProduct,Books,Fiction,433.1,Michael Harvey,danielnelson@example.com,"327 Chad Forest Apt. 468, Garciatown, MO 60213",934.206.6021,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,LLC,Sea,37,16024.7,7.48,16017.220000000001,95,59,36
2021-10-03,Elizabeth,Clothing,Shirt,840.19,Richard Thompson,clarkrichard@example.com,"3352 Mcguire Walk Suite 059, Michaelfurt, PR 20394",+1-921-565-3673x91994,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,PLC,Ground,52,43689.880000000005,177.73,43512.15,499,410,89
2023-03-23,Shannon,Home & Garden,Gardening Tools,0.01,Michael Daniels,,"1387 Rose Hollow Apt. 950, Lake Angelaton, DE 95821",706-384-2658x21941,Bronze,Peck Group,West Lindafurt,+1-838-976-6137,LLC,Sea,15,1020.1500000000001,15.86,1004.2900000000001,490,381,109
2022-08-10,Pamela,Electronics,Headphones,651.11,Casey Brooks,mgentry@example.net,"248 Raymond Meadows Suite 649, Jonesmouth, RI 45720",675-423-1989,Bronze,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,and Sons,Sea,26,16928.86,177.22,16751.64,244,57,187
2023-02-15,Jamie,Books,Fiction,930.3,Margaret Sutton,gibsonchad@example.org,"PSC 7255, Box 5657, APO AE 73166",250.216.5277,Bronze,King-Rodriguez,South Lindatown,7724600682,LLC,Ground,84,78145.2,11.22,78133.98,376,209,167
2023-08-09,Tammy,Home & Garden,Furniture,431.82,Jose White,,"2553 Jackson Common Apt. 259, North Scotthaven, OH 40217",913.750.7816x19574,Silver,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Sea,65,28068.3,36.98,28031.32,352,132,220
2023-04-24,Michael,Toys,Dolls,46.23,Chris Jordan,alexis23@example.net,"742 Thompson Isle Suite 905, West Matthewbury, DC 16026",558.716.9386x2992,Gold,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,PLC,Sea,40,1849.1999999999998,11.5,1837.6999999999998,132,86,46
2022-11-01,Angela,Toys,Action Figures,386.57,Kristine Brown,christine10@example.org,"90632 Travis Plains, Padillashire, NY 46400",(889)809-5143x5408,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,LLC,Sea,69,26673.329999999998,100.9,26572.429999999997,62,27,35
2023-08-17,Jamie,InvalidCategory,Fiction,930.3,Mark Williams,kelly42@example.org,"4032 Colleen Canyon Apt. 944, West Andreaside, NV 50499",(854)938-4790,Gold,Smith PLC,Lake Candiceton,459-301-8580,Ltd,Ground,30,27909.0,120.15,27788.85,104,57,47
2022-10-14,Amy,Home & Garden,Decor,364.01,Roy Mathis,rmurphy@example.net,"932 Tracey Well Suite 186, Kevinfort, NM 18958",8116970753,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Group,Sea,86,31304.86,93.21,31211.65,489,444,45
2021-11-20,Shawn,Electronics,Headphones,461.09,Emily Johnson,anna74@example.com,"3312 Serrano Rapids, Loganstad, KS 51662",200.969.3219x443,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,LLC,Ground,86,39653.74,110.87,39542.869999999995,376,90,286
2022-04-24,Shawn,Electronics,Headphones,0.01,Susan Evans,adamscaleb@example.net,"Unit 9477 Box 8533, DPO AE 69901",(495)522-6022,Gold,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,LLC,Sea,86,39653.74,107.16,39546.579999999994,432,218,214
2023-06-23,Jamie,Books,Fiction,930.3,Terri Carter,khall@example.com,"8822 Pierce Junctions Suite 404, Mirandaborough, KS 70517",(503)938-6980x61304,Silver,Soto-Rivera,West Denise,805-650-6257x5876,LLC,Air,4,3721.2,179.36,3541.8399999999997,463,246,217
2023-09-07,Tammy,Home & Garden,Furniture,431.82,Stacy Douglas,djohnson@example.org,"892 Jenna Branch Apt. 336, South Selena, NY 03872",+1-886-256-4640x4846,Gold,White and Sons,West Scott,288-572-7043,LLC,Ground,49,21159.18,40.76,21118.420000000002,344,175,169
2023-09-12,Cynthia,Electronics,Headphones,87285.0,Terry Woods,clarkallen@example.com,"5677 Middleton Row Suite 742, West Jamie, RI 58437",+1-901-953-9215x2323,Silver,Higgins and Sons,West Johnbury,,PLC,Sea,2,1745.7,193.11,1552.5900000000001,156,154,2
2022-06-30,Angela,Toys,Action Figures,386.57,Kelli Koch,jimenezmary@example.net,"8040 Lee Plaza, Lake Deborahhaven, NH 12734",987.680.2780,Silver,Smith PLC,Lake Candiceton,459-301-8580,Ltd,Air,57,22034.489999999998,98.21,21936.28,287,75,212
2022-10-17,Anthony,Books,Academic,693.39,Benjamin Navarro,todd50@example.net,"276 Rebecca Parks Apt. 530, West Jennifer, MH 06921",(644)810-8080x47403,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,Group,Air,17,11787.63,140.73,11646.9,290,51,239
